maiorAtraso,margemBrutaAcumulada,prazoMedioRecebimentoVendas,titulosEmAberto,valorSolicitado,percentualRisco,ativoCirculante,passivoCirculante,totalAtivo,totalPatrimonioLiquido,endividamento,duplicatasAReceber,estoque,faturamentoBruto,margemBruta,custos,capitalSocial,restricoes,empresa_MeEppMei,scorePontualidade,limiteEmpresaAnaliseCredito
0,0.5304287158,0,0.0,60000.0,0.0357142857142857,13852629.0,1435883.0,15904174.0,14468290.0,0.0,1423558.0,4205847.0,9914981.0,3892657.0,6022324.0,648000.0,False,False,1.0,1118010.0
20,0.3207537313,19,2680.0,120000.0,0.125,1007312.0,212785.0,1154730.0,941945.0,0.0,159887.0,521581.0,13674293.0,5469718.0,8204575.0,100000.0,False,False,0.9433600003,6480.0
160,0.0994350413,0,0.0,40000.0,0.2678571428571428,46811717.0,9849068.0,53006683.0,30394259.0,1632500.0,25308982.0,17394296.0,106202500.0,32661563.0,73540937.0,5000000.0,False,True,0.6739426927,1188410.0
0,0.5716859139,31,7310.99,40000.0,0.1607142857142857,415973.0,364084.0,417597.0,59749.0,60000.0,274857.0,66269.0,449954.0,133524.0,316430.0,50000.0,False,False,1.0,30360.0
0,0.4603502235,0,5217.34,50000.0,0.3035714285714285,715239.0,289674.0,735004.0,369457.0,185000.0,174347.0,233774.0,1368359.0,546486.0,821873.0,100000.0,False,False,1.0,103336.0
7,0.4453843288,0,0.0,40000.0,0.1964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3294646.0,0.0,0.0,100000.0,False,True,1.0,16280.0
0,0.6235629588,31,26565.0,26000.0,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866899.0,0.0,0.0,15000.0,False,True,1.0,6660.0
22,0.3210338255,31,15476.5,40000.0,0.1785714285714285,4437360.0,1749079.0,4450974.0,2145651.0,1512877.0,217521.0,666453.0,3604070.0,733660.0,2870410.0,120000.0,False,False,0.9258780876,66000.0
0,0.0,0,0.0,300000.0,0.2678571428571428,199202.0,24751.0,199202.0,174451.0,0.0,0.0,62542.0,32668.0,25758.0,6910.0,500000.0,False,False,0.0,720.0
259,0.5213125099,36,41582.3,100000.0,0.25,2133611.0,172922.0,2431297.0,2243858.0,14515.0,144306.0,1948748.0,4020321.0,3025183.0,995138.0,300000.0,False,True,0.9912998817,91989.0
7,0.4784275973,20,209794.37,1100000.0,0.0357142857142857,26191522.0,7501813.0,26279924.0,17140672.0,0.0,8606373.0,2711613.0,10701729.0,3229508.0,7472221.0,1000000.0,False,False,0.9837729653,15043086.0
6,0.2918215666,31,56267.5,150000.0,0.1428571428571428,11989252.0,357446.0,13163240.0,12685202.0,0.0,7507519.0,0.0,17823997.0,7786435.0,10037562.0,0.0,False,True,1.0,325624.0
36,0.4331483051,31,11800.0,70000.0,0.2321428571428571,9967947.0,6980943.0,15179855.0,6496091.0,0.0,629359.0,4482581.0,59829251.0,28000053.0,31829198.0,2600000.0,False,False,1.0,641855.0
77,0.4865063632,0,6750.0,50000.0,0.1428571428571428,4103165.0,1590145.0,4616340.0,1622569.0,993851.0,655054.0,1933827.0,11935091.0,5593908.0,6341183.0,1200000.0,False,False,1.0,658600.0
9,0.5932736371,31,5549.21,40000.0,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712938.0,0.0,0.0,100000.0,False,True,1.0,60800.0
0,0.5163856981,31,5376.64,20000.0,0.125,7439481.0,8168136.0,14843906.0,4982256.0,4725948.0,545726.0,136994.0,5190185.0,5072932.0,117253.0,500000.0,False,False,1.0,3018430.0
37,0.3418942725,0,0.0,12000.0,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757693.0,0.0,0.0,10000.0,True,False,0.9480222138,16200.0
5,0.5334974985,0,0.0,20000.0,0.375,194757.0,524259.0,196777.0,-351479.0,259385.0,0.0,192915.0,1102503.0,579462.0,523041.0,35000.0,False,False,0.9038761536,19980.0
4,0.4005626301,0,0.0,160000.0,0.1964285714285714,3401983.0,2303119.0,3780783.0,1335634.0,7000.0,1584511.0,412993.0,5494705.0,1228122.0,4266583.0,140000.0,False,True,1.0,325778.0
23,0.5536921381,0,0.0,40000.0,0.1428571428571428,11098660.0,268981.0,16498922.0,9668698.0,6105644.0,632660.0,5161292.0,5790741.0,4155359.0,1635382.0,1200000.0,False,False,1.0,998525.0
13,0.4256613191,31,14025.0,110000.0,0.4107142857142857,1309481.0,889000.0,1309481.0,218960.0,198749.0,628071.0,376898.0,9643686.0,2989997.0,6653689.0,30000.0,False,False,1.0,39600.0
0,0.0,0,0.0,80000.0,0.2142857142857142,1927900.0,1386751.0,2272449.0,885698.0,860702.0,1150406.0,535282.0,2952601.0,764047.0,2188554.0,432000.0,False,True,0.0,1760.0
0,0.4440340746,0,0.0,49000.0,0.0892857142857142,6563632.0,2621128.0,8974680.0,6328264.0,50500.0,2207519.0,3290810.0,1500000.0,300000.0,1200000.0,2000000.0,False,False,1.0,499500.0
63,0.5350265072,37,24315.0,50000.0,0.125,1072944.0,227389.0,1673350.0,1445960.0,0.0,917929.0,60971.0,1837367.0,657225.0,1180142.0,400000.0,False,False,0.8736637432,54286.0
2,0.472946271,17,16361.25,50000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85006365.0,0.0,0.0,500000.0,False,False,1.0,5040076.0
0,0.6023310516,0,0.0,30000.0,0.0892857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591115.0,0.0,0.0,300000.0,False,False,1.0,168000.0
0,0.5745575613,0,0.0,10000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215044.0,0.0,0.0,30000.0,False,False,1.0,5280.0
4,0.0,0,0.0,550000.0,0.125,196862186.0,43983974.0,230055153.0,168140504.0,1464662.0,64111437.0,97768624.0,421397565.0,170073140.0,251324425.0,2790000.0,False,False,0.0,29613227.0
0,0.5820496633,0,0.0,70000.0,0.2678571428571428,559872.0,142581.0,562123.0,112493.0,28935.0,478875.0,0.0,2798698.0,2798698.0,0.0,250000.0,False,True,1.0,50600.0
5,0.3961165076,0,0.0,30000.0,0.5178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79408.0,0.0,0.0,300000.0,False,True,1.0,880.0
46,0.3249691358,0,0.0,10000.0,0.1428571428571428,1774012.0,443096.0,1828274.0,1187745.0,64236.0,70327.0,399045.0,2213365.0,1207786.0,1005579.0,120000.0,False,False,0.4461838205,109641.0
3,0.4353922101,0,0.0,40000.0,0.4464285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1442677.0,0.0,0.0,10000.0,False,True,1.0,3240.0
0,0.3913870529,0,0.0,10000.0,0.4107142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710226.0,0.0,0.0,99800.0,False,True,1.0,54000.0
27,0.3152892457,0,8841.6,50000.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,0.0,0.0,100000.0,False,False,0.0030024471,26795.0
99,0.0,0,0.0,300000.0,0.1428571428571428,8957001.0,3089220.0,9576425.0,6003600.0,0.0,0.0,1181948.0,9724563.0,2917370.0,6807193.0,2500000.0,False,False,0.0,68000.0
31,0.3708316101,32,11606.4,40000.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721304.0,0.0,0.0,100000.0,False,False,1.0,116100.0
3,0.3782052016,0,0.0,30000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852776.0,0.0,0.0,30000.0,False,False,1.0,10120.0
29,0.6508275983,33,28480.0,40000.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065702.0,0.0,0.0,200000.0,False,False,0.7928195017,382176.0
91,0.0,0,0.0,650000.0,0.0892857142857142,16824762.0,2239479.0,18882820.0,16441174.0,0.0,13006937.0,4395779.0,31707660.0,8360944.0,23346716.0,1000000.0,False,False,0.0,2279806.0
26,0.0,0,0.0,100000.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19127986.0,0.0,0.0,600000.0,False,True,0.0,986802.0
15,0.2866087303,26,46346.4,200000.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17319458.0,0.0,0.0,450000.0,False,True,1.0,788286.0
18,0.6915,0,0.0,30000.0,0.2857142857142857,3327776.0,182175.0,3452933.0,2960528.0,324000.0,1521938.0,857889.0,7876900.0,2830986.0,5045914.0,900000.0,False,True,0.9918288416,863457.0
27,0.4279946237,33,7440.0,50000.0,0.0892857142857142,9967947.0,6980943.0,15179855.0,6496091.0,0.0,629359.0,4482581.0,59829251.0,28000053.0,31829198.0,2600000.0,False,False,0.8890939632,641855.0
4,0.5579184862,22,4580.0,40000.0,0.4464285714285714,1787886.0,1381040.0,2035181.0,79991.0,751000.0,2285085.0,348988.0,826219.0,127555.0,698664.0,2985000.0,True,True,1.0,1115500.0
16,0.5204969471,33,8254.4,30000.0,0.25,1794670.0,628842.0,2258487.0,379377.0,1250268.0,466461.0,1198050.0,3329399.0,1708723.0,1620676.0,100000.0,False,True,1.0,40110.0
45,0.5631451343,51,46343.25,70000.0,0.0892857142857142,4515949.0,2717760.0,4560179.0,873851.0,0.0,0.0,2800984.0,14102425.0,7518161.0,6584264.0,100000.0,False,False,0.9174951162,145500.0
124,0.3646372764,40,508121.72,900000.0,0.25,16099155.0,6386423.0,17558011.0,6924723.0,336500.0,8071675.0,6230984.0,49725936.0,15608763.0,34117173.0,1502000.0,False,True,0.9596980479,1488694.0
59,0.2855251496,74,305671.92,1350000.0,0.0892857142857142,38742459.0,3151600.0,40273700.0,7454186.0,0.0,7573718.0,18143215.0,23332402.0,11006676.0,12325726.0,1400000.0,False,False,0.9778143947,12384084.0
0,0.1645781777,33,4445.0,150000.0,0.1785714285714285,7349721.0,863298.0,7725454.0,5138488.0,174152.0,2700343.0,3145518.0,18220574.0,15148026.0,3072548.0,2500000.0,False,True,1.0,297310.0
0,0.3064932038,0,0.0,20000.0,0.1964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1914293.0,0.0,0.0,4000.0,False,True,1.0,3080.0
11,0.2777570091,33,88113.6,450000.0,0.2142857142857142,8937260.0,1884876.0,9924563.0,1946287.0,1860500.0,1714106.0,0.0,17711761.0,6843331.0,10868430.0,500000.0,False,False,0.8114758588,354329.0
18,0.4277121236,53,254809.13,600000.0,0.1785714285714285,5090449.0,1869046.0,5602944.0,3295489.0,234509.0,661830.0,3141834.0,19403369.0,2915511.0,16487858.0,60000.0,False,False,0.9726382819,970000.0
24,0.5058176919,0,0.0,10000.0,0.2678571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8009003.0,0.0,0.0,100000.0,True,False,0.6347931967,0.0
24,0.4849939948,0,0.0,10000.0,0.2678571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8009003.0,0.0,0.0,50000.0,True,False,1.0,0.0
20,0.4599776349,0,0.0,10000.0,0.2678571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8009003.0,8009003.0,0.0,1000000.0,True,False,0.8371059978,0.0
39,0.2604190589,0,0.0,90000.0,0.3214285714285714,16927923.0,15279399.0,17136163.0,298840.0,33830.0,10488057.0,323898.0,9768826.0,1599179.0,8169647.0,400000.0,False,True,0.8687724199,0.0
0,0.0,0,0.0,30000.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802595.0,0.0,0.0,4000.0,False,True,0.0,4860.0
15,0.5685069721,34,497700.0,700000.0,0.1428571428571428,19771841.0,4972363.0,19906740.0,14656696.0,746306.0,11363515.0,7758598.0,12953657.0,6063498.0,6890159.0,500000.0,False,False,0.9881939178,1401660.0
6,0.3279276866,0,3033.34,30000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231363.0,0.0,0.0,100000.0,False,False,1.0,43200.0
4,0.4074410714,0,0.0,45000.0,0.1428571428571428,3599369.0,294508.0,3695492.0,3400984.0,0.0,818811.0,1683420.0,4628188.0,2195416.0,2432772.0,200000.0,False,True,0.989956306,14580.0
0,0.0,0,0.0,500000.0,0.1071428571428571,53221770.0,38988512.0,54684135.0,15557417.0,9681201.0,20285650.0,15623213.0,110495493.0,40709683.0,69785810.0,3000000.0,False,False,0.0,9319060.0
16,0.0,0,0.0,350000.0,0.0892857142857142,3109371.0,1269604.0,3323683.0,2054079.0,0.0,132775.0,2815990.0,13983957.0,7289809.0,6694148.0,30000.0,False,False,0.0,1351652.0
11,0.3952039906,0,0.0,20000.0,0.2857142857142857,1292543.0,543185.0,1302877.0,759691.0,282426.0,709227.0,332725.0,0.0,0.0,0.0,125000.0,False,False,1.0,11880.0
21,0.5901884653,73,100079.0,250000.0,0.1428571428571428,7613619.0,7211017.0,8190306.0,2308436.0,2308436.0,1196922.0,4852975.0,22100381.0,3353922.0,18746459.0,20000.0,False,False,0.9346827615,405000.0
74,0.3987455958,0,58080.0,250000.0,0.1785714285714285,1686677.0,522413.0,1715761.0,1193348.0,0.0,956680.0,260519.0,4326265.0,1795227.0,2531038.0,250000.0,False,False,1.0,116100.0
53,0.5242473046,0,54675.0,150000.0,0.25,15067493.0,7307629.0,15090079.0,5731420.0,487500.0,4761753.0,3315109.0,20715878.0,6447761.0,14268117.0,1500000.0,False,True,0.8402216205,896000.0
5,0.4242667615,34,182860.0,348000.0,0.0892857142857142,5414669.0,966854.0,5772110.0,4587218.0,130800.0,1145332.0,763469.0,10637253.0,2915516.0,7721737.0,60000.0,False,False,1.0,136000.0
0,0.5588474789,0,0.0,60000.0,0.0892857142857142,24140230.0,12513034.0,24140230.0,19097924.0,983222.0,8857211.0,6014779.0,14235895.0,5697693.0,8538202.0,5490041.0,False,False,1.0,5236696.0
129,0.5146846344,0,0.0,40000.0,0.5892857142857142,354137.0,379117.0,361987.0,-17130.0,0.0,342160.0,0.0,0.0,0.0,0.0,60000.0,False,True,0.248351871,59400.0
24,1.20858e-05,0,22733.33,150000.0,0.3571428571428571,9195283.0,4237752.0,9820880.0,5502034.0,0.0,2498548.0,5446151.0,20612923.0,8881378.0,11731545.0,80000.0,False,True,0.8315898944,768251.0
4,0.5168540947,34,60280.01,200000.0,0.0892857142857142,7889017.0,1975786.0,9346726.0,6836758.0,300500.0,5339264.0,1657143.0,5782273.0,2984328.0,2797945.0,124500.0,False,False,1.0,243000.0
9,0.3551979679,39,452385.76,1000000.0,0.1428571428571428,25096726.0,16369893.0,26038522.0,3464654.0,12500000.0,8979764.0,10133972.0,21628319.0,0.0,0.0,1010000.0,False,False,0.9960238971,712000.0
0,0.468663451,0,24418.2,70000.0,0.1428571428571428,4098421.0,0.0,4716194.0,2790045.0,0.0,3322031.0,52265.0,2845983.0,0.0,0.0,500000.0,False,True,1.0,70310.0
169,0.4243584453,0,0.0,80000.0,0.1785714285714285,4036204.0,1316115.0,7636371.0,2390047.0,3515000.0,2278762.0,0.0,10489092.0,1702582.0,8786510.0,56500.0,False,False,1.0,534000.0
30,0.3994591348,37,299767.2,700000.0,0.2321428571428571,2645764.0,3000701.0,4009411.0,962568.0,46140.0,1480176.0,1861121.0,32947476.0,11676333.0,21271143.0,1500000.0,False,False,0.926123726,498283.0
0,0.0,0,0.0,100000.0,0.1785714285714285,2338917.0,1628528.0,2380639.0,318810.0,0.0,1894431.0,1264944.0,7454968.0,1228704.0,6226264.0,200000.0,True,False,0.0,121500.0
0,0.6540334625,34,173066.67,550000.0,0.1428571428571428,12766445.0,7380945.0,18315834.0,9738466.0,0.0,1919694.0,6183398.0,40688088.0,22929150.0,17758938.0,6000000.0,False,False,1.0,1103558.0
0,0.6080485142,0,0.0,30000.0,0.0535714285714285,26423169.0,15850683.0,36629577.0,2744989.0,14440000.0,10085419.0,10308892.0,81431308.0,46593900.0,34837408.0,1070000.0,False,False,1.0,3071000.0
4,0.5552716108,0,0.0,10000.0,0.2678571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121995.0,0.0,0.0,30000.0,False,False,1.0,7920.0
4,0.3989342002,52,206985.86,500000.0,0.0357142857142857,14491910.0,2369296.0,14590966.0,12221669.0,0.0,7318996.0,4927531.0,13243246.0,5041978.0,8201268.0,600000.0,False,False,1.0,970000.0
0,0.0,0,0.0,35000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36973949.0,0.0,0.0,60000.0,False,False,0.0,1609185.0
238,0.7684077223,0,0.0,100000.0,0.125,7629950.0,1606370.0,7729785.0,5969545.0,0.0,3865276.0,627211.0,25573737.0,0.0,0.0,150000.0,False,False,1.0,15200.0
141,0.3562032258,0,0.0,200000.0,0.0892857142857142,10502827.0,792872.0,12339118.0,10546246.0,0.0,4842462.0,4737289.0,10029382.0,4394547.0,5634835.0,1000000.0,False,False,1.0,174800.0
3,0.6333004293,52,90645.4,400000.0,0.1964285714285714,38094551.0,18297104.0,43882647.0,22008453.0,3967276.0,16793011.0,18266529.0,101251021.0,53329209.0,47921812.0,500000.0,False,False,1.0,284800.0
79,0.4123809234,51,788908.66,1600000.0,0.1785714285714285,136635000.0,117181000.0,229560000.0,76345000.0,65500000.0,49964000.0,22124000.0,187527000.0,52419000.0,135108000.0,69000000.0,False,False,0.9999818961,0.0
0,0.3025016293,0,0.0,15000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645101.0,645101.0,0.0,50000.0,False,False,1.0,28800.0
14,0.5650457739,42,118195.87,600000.0,0.2142857142857142,40147679.0,40222591.0,56028277.0,15136282.0,15750000.0,14799137.0,23664583.0,120776175.0,33545891.0,87230284.0,3000000.0,False,False,1.0,6713768.0
4,0.4617100601,0,0.0,20000.0,0.3749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627094.0,0.0,0.0,100000.0,False,False,1.0,54000.0
2,0.6280689434,38,14068.36,200000.0,0.1785714285714285,4116737.0,2022133.0,4283583.0,2261261.0,0.0,1993063.0,1019856.0,0.0,0.0,0.0,67800.0,False,False,1.0,19980.0
3,0.5960567799,0,0.0,15000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14887889.0,0.0,0.0,743600.0,False,False,1.0,475050.0
39,0.3212366949,0,0.0,58000.0,0.3392857142857142,756828.0,487964.0,3460705.0,2952053.0,0.0,357279.0,2345193.0,731601.0,731601.0,0.0,60000.0,False,True,0.8001156608,29761.0
0,0.6149698602,0,0.0,50000.0,0.1964285714285714,8976315.0,7621956.0,13878028.0,4971255.0,2017500.0,2822506.0,5081987.0,80720806.0,22182439.0,58538367.0,50000.0,False,False,1.0,180000.0
42,0.1353130079,0,2432.0,120000.0,0.2857142857142857,4026619.0,352796.0,4782537.0,4215608.0,275450.0,2713310.0,807079.0,3105934.0,0.0,0.0,480000.0,True,False,0.9242345479,95877.0
11,0.4240991321,31,559679.98,1100000.0,0.4285714285714285,133604321.0,366700719.0,209372451.0,-186719734.0,29391465.0,-22780710.0,110984530.0,253471598.0,117933839.0,135537759.0,1500000.0,False,False,0.9947858507,12744000.0
13,0.6575875439,4,3852.0,300000.0,0.125,194716451.0,32325353.0,276423441.0,240429038.0,0.0,43416933.0,53765193.0,220136057.0,90205216.0,129930841.0,233380247.0,False,False,1.0,0.0
0,0.6031599106,0,0.0,20000.0,0.2321428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993068.0,0.0,0.0,10000.0,False,False,1.0,6660.0
4,0.5085351438,32,26166.67,100000.0,0.1964285714285714,991351.0,1080709.0,1630735.0,420552.0,458500.0,566683.0,349448.0,3614970.0,1036746.0,2578224.0,88000.0,False,True,1.0,59400.0
14,0.5309746706,0,0.0,750000.0,0.25,761509000.0,463629000.0,1708498000.0,1111365.0,0.0,141828000.0,0.0,1778599000.0,968448000.0,810151000.0,1400000.0,False,False,0.9978595679,950362.0
9,0.6533681481,723,513580.14,1100000.0,0.25,14534249.0,12160819.0,22560504.0,10399685.0,7603324.0,7760018.0,5648647.0,58858056.0,26111638.0,32746418.0,99800.0,False,True,0.9861354842,1178871.0
4,0.5807346049,0,0.0,50000.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32135685.0,0.0,0.0,153000.0,False,False,1.0,534000.0
26,0.5578424257,0,0.0,30000.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32135685.0,0.0,0.0,153000.0,False,False,1.0,534000.0
3,0.6082043556,0,0.0,60000.0,0.2678571428571428,1136771.0,264506.0,1172209.0,-1493345.0,0.0,565601.0,120230.0,4438768.0,3180644.0,1258124.0,150000.0,True,False,1.0,0.0
4,0.5942293921,0,0.0,100000.0,0.0892857142857142,130665846.0,86406690.0,135399753.0,46255410.0,19666531.0,55366186.0,57660931.0,225787476.0,53663587.0,172123889.0,19688456.0,False,False,1.0,14401061.0
0,0.3751764771,0,0.0,250000.0,0.1785714285714285,18741267.0,3439581.0,18944714.0,15437910.0,95500.0,11536624.0,4506584.0,22674756.0,8794817.0,13879939.0,20000.0,True,False,1.0,3960.0
0,0.0,0,0.0,250000.0,0.0535714285714285,1512181.0,442499.0,1543520.0,778288.0,0.0,10350.0,1178341.0,5110563.0,2480916.0,2629647.0,500000.0,False,False,0.0,469245.0
0,0.0,0,0.0,300000.0,0.0535714285714285,12677811.0,3021394.0,15963769.0,10934450.0,0.0,807138.0,5150068.0,16058693.0,8377339.0,7681354.0,250000.0,False,False,0.0,2498614.0
0,0.5803534392,0,0.0,250000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502072686.0,True,False,1.0,72750.0
3,0.4549867866,9,5913.34,300000.0,0.3035714285714285,6564671.0,5416543.0,10202753.0,4486210.0,3030000.0,4068423.0,708631.0,9153540.0,2597265.0,6556275.0,150000.0,False,True,1.0,221211.0
14,0.3718639226,83,49782.66,120000.0,0.0892857142857142,9348890.0,4189577.0,10917722.0,6728145.0,0.0,3860007.0,3706962.0,23942754.0,10245532.0,13697222.0,90000.0,False,False,0.949152378,205200.0
91,0.3831393429,165,362410.6,1800000.0,0.0892857142857142,42532123.0,18107521.0,48535495.0,24934123.0,0.0,17267452.0,15305373.0,116830799.0,0.0,0.0,2000000.0,False,False,0.9888857194,19892480.0
137,0.4127660012,44,523457.15,900000.0,0.25,28259986.0,29053976.0,30931967.0,10795877.0,1927000.0,12996399.0,6182517.0,76783102.0,30133640.0,46649462.0,700000.0,False,True,0.9851802359,4007566.0
17,0.3973340361,0,13081.5,150000.0,0.0892857142857142,5267364.0,492831.0,5267364.0,2692664.0,0.0,796482.0,338413.0,4348123.0,2597409.0,1750714.0,200000.0,False,False,1.0,513571.0
15,0.5047964155,0,0.0,300000.0,0.1964285714285714,6344419.0,1507576.0,6569574.0,5061998.0,0.0,3472866.0,437609.0,16568953.0,4828726.0,11740227.0,330000.0,False,True,1.0,2633397.0
0,0.2970100708,0,0.0,60000.0,0.2499999999999999,1295046.0,60261.0,1295046.0,1234785.0,0.0,546027.0,385000.0,3684693.0,0.0,0.0,150000.0,False,True,1.0,10800.0
4,0.5484069717,26,15300.0,600000.0,0.2678571428571428,61861317.0,19387380.0,61861317.0,8112989.0,0.0,26209780.0,21673879.0,45981556.0,0.0,0.0,1500000.0,True,True,1.0,71200.0
0,0.6148523764,0,0.0,30000.0,0.3214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134467897.0,36393847.0,98074050.0,100000.0,True,False,1.0,12900.0
0,0.7342713601,0,0.0,200000.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246805647.0,True,False,1.0,9641520.0
6,0.4603992173,0,0.0,30000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5449348.0,0.0,0.0,100000.0,False,True,1.0,11400.0
0,0.368679644,0,0.0,50000.0,0.2142857142857142,658605.0,6249.0,667091.0,660842.0,0.0,0.0,279451.0,1240577.0,126337.0,1114240.0,220000.0,False,True,1.0,44200.0
0,0.6436423155,24,12924.0,45000.0,0.2499999999999999,2268396.0,625114.0,2268396.0,1643282.0,0.0,1188863.0,1053235.0,3421183.0,1848898.0,1572285.0,70000.0,False,True,1.0,19800.0
0,0.3582803498,0,0.0,6500.0,0.2499999999999999,42971.0,7940.0,42971.0,42176.0,0.0,39205.0,0.0,0.0,0.0,0.0,200000.0,False,False,1.0,9600.0
14,0.6059195625,0,0.0,200000.0,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4144406.0,0.0,0.0,2050000.0,False,False,0.9915465076,4320000.0
8,0.3847340235,41,8746.33,30000.0,0.1785714285714285,248610.0,0.0,329730.0,201836.0,0.0,109666.0,126123.0,1509259.0,516249.0,993010.0,20000.0,False,False,1.0,2640.0
6,0.508244854,39,34849.01,200000.0,0.0357142857142857,6767995.0,3926535.0,6993382.0,2972924.0,0.0,1595011.0,4352404.0,17601477.0,6135514.0,11465963.0,550000.0,False,False,1.0,703975.0
0,0.4589532272,0,0.0,700000.0,0.0892857142857142,703646000.0,379103000.0,807769000.0,326041000.0,99870000.0,217016000.0,466835000.0,1414040000.0,440518000.0,973522000.0,342000000.0,False,False,1.0,73313440.0
5,0.0,0,0.0,100000.0,0.1428571428571428,2251308.0,179421.0,2253075.0,2073654.0,0.0,742196.0,488701.0,10906327.0,5476497.0,5429830.0,60000.0,False,False,0.0,720.0
24,0.3574833249,63,32680.39,420000.0,0.0892857142857142,14283226.0,3451560.0,15229880.0,11778319.0,0.0,7860311.0,4989046.0,47530891.0,14780237.0,32750654.0,2000000.0,False,False,0.9895547454,5177734.0
24,0.4692603175,27,25200.0,400000.0,0.1428571428571428,73143450.0,34084781.0,75116005.0,34689397.0,15380000.0,22901611.0,14060449.0,181750105.0,58021435.0,123728670.0,3600000.0,False,False,0.9506621077,10544952.0
0,0.4042398401,0,0.0,40000.0,0.1964285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533787.0,0.0,0.0,500000.0,False,False,1.0,9720.0
51,0.5954292225,0,0.0,200000.0,0.2321428571428571,134123658.0,54462811.0,186101629.0,86629182.0,33619253.0,33146761.0,39068831.0,129438771.0,84562606.0,44876165.0,6000000.0,True,False,0.9098634169,7613567.0
6,0.5930708181,10,315.0,50000.0,0.3392857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1611494.0,0.0,0.0,250000.0,False,True,0.6417155886,5280.0
216,0.5538375503,0,0.0,20000.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627304.0,627304.0,0.0,500000.0,False,False,0.5676973127,32400.0
3,0.5733075245,0,0.0,60000.0,0.1428571428571428,96126.0,36761.0,151725.0,114963.0,0.0,0.0,94167.0,582205.0,0.0,0.0,70000.0,False,False,1.0,11840.0
68,0.4859188493,44,154383.77,900000.0,0.1785714285714285,36808079.0,10571377.0,41005114.0,22858760.0,0.0,12066323.0,11693423.0,46731685.0,13511954.0,33219731.0,1000000.0,True,False,1.0,5357573.0
3,0.257419746,8,3600.0,50000.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5451052.0,0.0,0.0,10000.0,False,False,1.0,13200.0
0,0.5512025075,40,50760.6,90000.0,0.0892857142857142,6949140.0,1671074.0,7697664.0,6026590.0,33058.0,5088345.0,604735.0,11901644.0,5334132.0,6567512.0,1500000.0,False,False,1.0,762402.0
20,0.3570632544,16,16172.0,250000.0,0.3392857142857142,1256490.0,627962.0,1256490.0,628527.0,0.0,102445.0,1112596.0,846640.0,0.0,0.0,98000.0,False,False,0.9606665631,7560.0
0,0.0,0,0.0,100000.0,0.0535714285714285,171769507.0,76334948.0,276266217.0,193797364.0,0.0,40158081.0,44022283.0,403406208.0,237826280.0,165579928.0,18452800.0,False,False,0.0,27994151.0
